review_id,order_id,review_score,review_text,dominant_topic,topic_probability
0de9c898aa0d98dd8b87e97c0d48d929,1fac4d3f34c72501c48ff0db90773dda,1,Ainda não recebi minha encomenda,5,1.0
14437e5f09190c4de92cf1864fe9ba9a,fe3ca9765d6e5b105da173688a12974f,2,Ainda nao recebi meu produt,5,1.0
6f96062fc93d395810682db18ac64d51,d24be64fd6aadd3a06ae6afcf8785cc2,1,não recebi o item caixas organizadoras,5,1.0
9e1f876896fe9abec312e63f8013ea14,fec5c44b191dacb759c39338c8c934a0,1,aguardo retorno por que ainda não recebi.,5,1.0
5ac328e3b52792622d2091591e678cdc,dceb62e8fa94b46006c9554fed743df0,2,Só recebi um dois itens encomendados!!!,5,1.0
dc6f7cebf880d2888367d6b3945c0948,73cb429669ebb88bba7787201730c88e,4,Até agora não recebi,5,1.0
14b5ac36302000373dfc264e07f9aea0,37ccf51b0d53c5e3916005261aa8f75e,5,Entrega recebida,6,1.0
0dc86297eca13a173eb181c0d47ceb66,1b8229f528e0e8f6366e483d7407932c,1,Atrasou na entrega,6,1.0
b4e1cd7158b9937405cf9e9d70e05b6c,89c2989bfa78c40ee84930e6ffc320b9,1,Não efetuou a entrega,6,1.0
5a61a9f35bdb41a247718ae2484867cf,7fc930983a4062abd3407e7d6a0141a5,1,a Entrega não foi realizada.,6,1.0
9f5600c5ab1457f1ec08b2ea6720cf49,952da942e2586c7131de1381aba049a3,1,entrega muito atrasada.,6,1.0
5193565d8ef972341e963399fedec040,79b0101fa56acf957666dd3d2fe39a61,1,Entrega atrasada,6,1.0
7eaac7481400e495ddfc2f5398aba896,fc303e9e3e6717098dbf0a3484304832,1,A entrega esta atrasada.,6,1.0
a7becfc2b4b236a9852b09c7253267fb,c0a4f59b8df4e3d9d73bc2d28982fb1c,2,ENTREGA MUITO ATRASADA,6,1.0
fbd9cc5a7770c84243e9701ac9ac2309,75f1f96566e2fbecc5fe22dd4f16f8e8,2,Demorando muito a entrega,6,1.0
20998804e742d5f05b80d95aead8e0c7,abed4a9942ddbdf89cb7813557d89c62,1,período muito longo para a entrega.,6,1.0
d8f61c7fcd172785563a65cd65a8cea8,cf34fe44babb9fd001a001acfa43cabf,5,OK,7,1.0
299fb37efee1d5cd4d31813bedd55928,76f2f60af7758b8b6db01b8563727086,5,Tudo certo,7,1.0
4047187657ac98b320ca8050d10d4610,1999bacd196c3e2004dfebecf36b7576,5,tudo certo,7,1.0
a2fde4d24a46ce82841f085a02e9fdfc,c96de30b1cc4ffc6c98494bdaf25d460,5,tudo ok,7,1.0
7dc5ca853988c20c45e92051fb84712b,e985dab0862fa067f40e4c0d54a7405f,5,tudo ok,7,1.0
bc7a8b74b6cce05d98ad3e47b1c1e37d,196427c776696ff46b1edcaf8f000dbe,4,Ok,7,1.0
440d54ffe551b216351db47dc1994545,b8bf711248376c421faaea8f02d149f9,5,ok,7,1.0
64e6ab16b3f85ae5f513f0e4673a57a1,963c7a2f550e2790045366f61c790bb7,5,Tudo OK,7,1.0
ec65ae88763e375dd4b6fd58330e4ac4,0e2ab1418d48378be194702fef5657c1,5,Tudo ok,7,1.0
8ab87c4e09b7c1f1f8ea576a84513604,57490284e3524fb4b1c4112fa966cbde,5,ok,7,1.0
7e005868f6be23ce5856294c707c581e,621d4b50a57e7b6e6d047671cb86cdc1,1,Péssimo produto.,8,1.0
f8bbc0dfc5f60a0ea6986c6547f635ba,79149e16c4017cc512c938cbd445cdc3,1,Produto naonentregue,8,1.0
362b55a97ac85c7d618f9b4d8ba6442f,183e1cca7e6e1aa97b65598a1b2fe6ea,1,Produto paraguai muito fulero joguei no lixo,8,1.0
2337fd6b94a35c4487548c80ee945bfa,3a53c89c1526bec25191f47b5ab57df6,2,Meu produto está com defeito,8,1.0
9f7f581dd869f209e7709501f1616b72,c7977a0bc84c2c27cea943159176bebc,4,Não recebeu o produto HP,8,1.0
c92f8670b10ca3e78933d4f9f54be681,a85ca5795f5b9095cd0be276b40cfb8f,1,Produto não funciona O a cinta do produto não está funcionando.,8,1.0
5c875ead20037d03edab32e7f0a1b086,91bcd07862432971bbbe7b27698fe59d,5,o produto satisfez a minha espectativa,8,1.0
0eccad996b48c39d41b60ead288924a0,d5c37bf9b766c837b99457b183fbe2e5,1,Produto com defeito,8,1.0
0fc8d70eb24bbbf348a9ac736fc7329f,019543c0de8386be97738b589ee695aa,1,Inversor de energia Apresentaram um produto que não tinham no estoque,8,1.0
82ce4cb42ae15e62b1d6e34d9a4d44b1,06f39c67a9d68f76a8bfdb092852829f,5,Produto d,8,1.0
c4f4b32bebd6d4b43497d9d59517c6af,3afe0a2538a748619bef413a2699533c,5,OTIMO,9,1.0
eff64c10167b850552531d6960caeeae,5c7d0a72d5ce2ffc03f4a86238abcd9d,5,Otimo,9,1.0
3c9bc1dda121cb9138ad31ec6d0426ed,e9a87f539448764e674a6b96122c3ef3,5,Otimo,9,1.0
7add975ad42b13e70b7e8af71609358a,41533c74e757d62db485b5053f8a2314,5,Otimo,9,1.0
4fa9b505021a40681456a195f33c647c,e33d8345fd55476c9fc022be9809a8e4,5,otimo,9,1.0
a12eecdaea07aa4126bebcfdc3f4512b,aeed0a4dc090295564a3915202178173,5,otimo,9,1.0
89f147c5cd83f7b38d60af428f6ae04f,33d6102f076f9a6130c98e71ff77197f,5,Otimo,9,1.0
784fe363fc6a5af8d4691e8d078c789b,3f4cc91bbcf1a05dbef15d8f976588bf,4,9 otimo,9,1.0
9d342e9457b3661391ac537b95338883,4391587db1177046a9ce911424451edd,4,otimo negocio,9,1.0
6d29944c59e150ea4aa495d036417556,bb1b2f9863d195cf9f7012e73998a50b,3,otimo,9,1.0
90f5d8c974bbbdb272389354b002f7a3,ef18c0e65576729dbf505f63f1414736,4,Entregue como prometido,10,1.0
475ecadd333c33eb9948a325c6936a99,eff7518af43b9c489aefc02f5957f330,3,Não foi entregue Não foi entregue,10,1.0
f18f157f156e1966d869ee8ea7311bf7,325c8590cc232d3faa8e49c293e7ea2c,4,Só foi entregue uma aliança a numeração 28 não venho,10,1.0
089c2e5979b1172977c620c1b8dea9df,57cb57d559e32eab26b8eeaec5514b3b,2,Não foi entregue,10,1.0
2b46b3bddab5425c4ba1939d98e25951,3656e5952194117e323c383e559941a3,1,"Um absurdo, não foi entregue",10,1.0
d2ec6783c3e68a13a592d5f29b085589,ca62907242973957a5936319121c6f5f,1,Não entregue Como resolver???,10,1.0
7000b9edb9fb12d1d09f819cb33dfd86,fa642a520fa06e31dd5b64808e1fa92d,4,foi entregue no pazo,10,1.0
3879b7772940e0e0f90df8377af9e051,bdf9c2bae94a8aed4105d0206d1e77a6,2,Não foi entregue no tento estipulado e o codigo de rastreio está totalmente desatualizado.,10,1.0
03d37a51ee326763ae8dd079ebc20f4e,cb59ee47ea87ca723d612fc989466be9,3,Entregue Entregue,10,1.0
f40df31d397e62a5234ece4de4268b9d,7037dc9fa53f82379589ef255fbfd0d8,3,entregue corretamente,10,1.0
3ec19171c2fbc5c772128500ab374c58,00b6c055922e0ed2d88efdd252b2fb64,4,"gostei muito gostei, muito bonita.......",11,1.0
8d22f58f0e1d6346ddaca3fa33cd8945,7f3a85f7f81ab955b7d591fbc71087b0,5,gostei muito,11,1.0
4a59973d20fc53cf87614911af2f37ef,bab71444714d05cc2c1a721b3ae823c0,4,Gostei.,11,1.0
4c51327e53cf16db09ff506da553f4cd,0dafd5ada8ca38b3cdd30cb12a6eb18b,1,Não gostei muito Rui,11,1.0
1f00702636093b650a75e94e9a8b03ac,8298e94c8a2989b7c343d2021ef17fb0,5,gostei muito,11,1.0
bc1f5d6e976109922f6f4cfad2194151,1a9b986cfe31ed59c5a6c00287db7e74,5,Gostei,11,1.0
58c99663b322a9417b8d376a4994db25,7110f0eeece3a706f92c964efb204e57,5,Gostei muito É o que estava precisando!,11,1.0
3d592a03a972cac5f6111688ff0842f5,bd8ff252732819c1375fb43d9c3cf529,5,GOSTEI MUITO,11,1.0
918bd7e04b6ecd598d5fd14942fad51a,2090a165b3666a70b271ccaa2fe64319,4,gostei,11,1.0
3da63a10b27ee356d98a5be6f0be6201,fe755232f249d0844951831268c55593,5,Gostei.,11,1.0
c43452be7fc7cc9959b9dc0c784884c9,8f83b7fcba464b677274cb8fcf22eef8,4,Boa -,12,1.0
92dad749438247df910edce39e333810,a67c02dc9c53a5bae76418bff0a534cf,3,Boa,12,1.0
8c0f7c87a0f8c07f765cca8989b995ac,ec3352dd1b10d126a76972b35d676210,5,boa,12,1.0
2170c9452c2216457b36003fe2969fbb,af32671d0b8ce510a94d9111d97371d3,5,muito boa,12,1.0
3d94fd645cdaacc8c9f0dc0a2a1f5166,4d483bf690ca21bdc005df9b623673c7,5,boa,12,1.0
d3cea00d346aa6af3c18e23ba55c3d8a,3ab5bdee7463665002059afbc68144b3,4,boa,12,1.0
7b1508df3adab409eae8397dddfee71c,1c939324bacd87c65d030c7974e38338,5,Boa,12,1.0
fb64d281187bc998c503787238f9a56c,4e78c8e6f00a4ca7409db04227837738,4,Boa,12,1.0
f23be80df3acedb8a444a0283abe8897,6a5586aef88bff8c258fec8c11a31e07,3,Boa,12,1.0
aecdab794ff320fc1e9af5fa38063181,80f206a25c4f2cfb8f12febcb3c3baba,5,Boa,12,1.0
4b00a56d9183c6e052113cd523d5ce95,d64d6b004a4ffd419003fc0a128c1c50,5,super revcomendo fantástico,13,1.0
76cc2f3643c803f920eb8af55f2b6d93,d6f8a3db5b45d8d7ca18eb34d5c902ae,5,super agil na entraga,13,1.0
cbc036cc8c3edc20daf02f781a5f7a39,6f6785dde266434130a2aa8af06a52b7,5,Super Índico 10,13,1.0
755f70b1c3ae3d4cc428fdf243cfcbae,e4c540c341b9a50b1a1b28e71867eb5b,5,super eficientes,13,1.0
2f078185b6d35977d92b042d455081f6,a8fe5267370ed0ed458f4fc1a032bf7e,5,Super,13,1.0
6cc57f7379262abc0a2d0f6cd367ecd9,7a422b767b8a7f3738b95534a89f534c,5,super recomendaddo,13,1.0
a97b32ba40effc911f855580259d8b18,be672f99f61bb90b0430f407ba4378cb,5,SUPER RECOMENDADA,13,1.0
2ff6d818c9fc0832abb92c1c89256dd6,93abf12999a36099e8292231caeebe18,5,Super,13,1.0
a3dbd8009b8d2ee5dd2bf19a507266da,992f50775eaa601afc5dd66faedd9703,5,Super iuuupi,13,1.0
9a742fedbcadaa84222a34df31ebe096,8870e37cd5b4a6ff4b0b3c2a02e471ae,5,Super encomendo...,13,1.0
39d9e0cd65655e7c8bc4f39a58a80e28,7bcb99610f15bdb8d701787bf59f0c25,5,Ótima,14,1.0
4340206890aaae8c7231f1d6f61fcd4e,0f22023f3788f79238d089fb4277f82e,3,ÓTIMA,14,1.0
034b380b1f9d6b1a24b4e56c47ccfc29,bc2c6eda20ba0146eb5d4420734b21ff,5,ótima ótima,14,1.0
dbd204f38edd41868ddc2aebadc08bd2,8767502d7a9773e1e273dad1fadea8e0,4,Ótima,14,1.0
ba28502971fa660dc1eb0ba5da9b5c91,c622010ce183b9efa54f08a664a2a546,5,Ótima,14,1.0
f929e983271e7937d6925d1e702a0570,57ab698b8ff842969c3438af8c51583f,5,ótima,14,1.0
14f6ebe5416d12b0bea1440d548c1555,854bb7838a97e539dd065b30fc08872a,5,Ótima,14,1.0
667d99bb0bb52a7e6670e511f4109e49,f91346a89554e0c864ce1007a89eaad9,5,Ótima transação....,14,1.0
18c8925d8e5d6ebab478ef19bd4fc1e0,9dece38ba34c2b0050efef28e85d7bde,5,Ótima,14,1.0
b503d29ea60a8b84b39994cdd9488a12,4f3ca5ff0917ab7f5c33e83a98ca7a83,5,Ótima,14,1.0
