customer_unique_id,frequency_orders,monetary_total_spend,avg_order_value,total_items_bought,recency_days,customer_tenure_days,orders_last_30d,spend_last_30d,orders_last_90d,spend_last_90d,num_reviews,avg_review_score,negative_review_ratio,num_payment_types_used,avg_installments,credit_card_ratio,num_unique_categories,favorite_category_ratio,avg_items_per_order,orders_per_tenure_day,spend_per_tenure_day,recent_30d_spend_share,recent_90d_spend_share,recent_30d_order_share,recent_90d_order_share,spend_per_review,categories_per_order,reviews_per_order,payment_types_per_order,installments_per_order,spend_per_item,anomaly_score,is_anomaly,anomaly_severity
b9badb100ff8ecc16a403111209e3a06,3,740.8299999999999,246.9433333333333,5,74,482,0.0,0.0,1.0,62.92,5,3.2,0.2,2,2.8,0.4,3,0.4,1.6666666666666667,0.006224066390041493,1.536991701244813,0.0,0.08493176572223048,0.0,0.3333333333333333,148.166,1.0,1.6666666666666667,0.6666666666666666,0.9333333333333332,148.166,0.09429608518040333,1,High
ba84da8c159659f116329563a0a981dd,3,283.89,94.63,1,22,30,1.0,94.63,3.0,283.89,3,1.0,1.0,2,1.0,0.3333333333333333,1,1.0,0.3333333333333333,0.1,9.463,0.3333333333333333,1.0,0.3333333333333333,1.0,94.63,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,283.89,0.09356326213619248,1,High
8d50f5eadf50201ccdcedfb9e2ac8455,17,927.63,54.56647058823529,16,58,461,0.0,0.0,4.0,277.35,17,4.764705882352941,0.058823529411764705,1,1.3529411764705883,1.0,3,0.7333333333333333,0.9411764705882353,0.0368763557483731,2.0122125813449023,0.0,0.2989877429578604,0.0,0.23529411764705882,54.56647058823529,0.17647058823529413,1.0,0.058823529411764705,0.07958477508650519,57.976875,0.09347005214139448,1,High
0e88d25592a4f873d5439a70609ace33,1,24.8,24.8,0,385,0,0.0,0.0,0.0,0.0,9,2.0,1.0,2,1.0,0.1111111111111111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7555555555555555,0.0,9.0,2.0,1.0,0.0,0.09333989088781547,1,High
fe81bb32c243a86b2f86fbf053fe6140,5,1590.76,318.152,5,119,242,0.0,0.0,0.0,0.0,5,4.2,0.2,2,2.4,0.8,2,0.6,1.0,0.02066115702479339,6.573388429752066,0.0,0.0,0.0,0.0,318.152,0.4,1.0,0.4,0.48,318.152,0.09266770073964192,1,High
803c530613f5c4ee03502be0d6894de0,3,446.75,148.91666666666666,9,203,101,0.0,0.0,0.0,0.0,12,1.75,0.75,3,1.0,0.3333333333333333,2,0.5714285714285714,3.0,0.0297029702970297,4.423267326732673,0.0,0.0,0.0,0.0,37.229166666666664,0.6666666666666666,4.0,1.0,0.3333333333333333,49.638888888888886,0.09255727960560778,1,High
a0931a30dcf7e2106f0939b799c54321,1,1302.42,1302.42,0,65,0,0.0,0.0,1.0,1302.42,1,2.0,1.0,1,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1302.42,0.0,1.0,1.0,1.0,0.0,0.09050554922556608,1,High
33176de67c05eeed870fd49f234387a0,3,1254.01,418.00333333333333,11,136,102,0.0,0.0,0.0,0.0,15,1.8666666666666667,0.8666666666666667,1,1.0,0.0,2,0.8666666666666667,3.6666666666666665,0.029411764705882353,12.29421568627451,0.0,0.0,0.0,0.0,83.60066666666667,0.6666666666666666,5.0,0.3333333333333333,0.3333333333333333,114.00090909090909,0.09037860145466903,1,High
525cda9909aa001ebed396f6e55eae01,2,1782.9,891.45,3,71,25,0.0,0.0,1.0,193.98,3,4.333333333333333,0.0,1,4.333333333333333,1.0,2,0.6666666666666666,1.5,0.08,71.316,0.0,0.10880026922429749,0.0,0.5,594.3000000000001,1.0,1.5,0.5,2.1666666666666665,594.3000000000001,0.08982682056924396,1,High
fb7e29c65321441231990afc201c1b14,2,314.34000000000003,157.17000000000002,5,50,5,0.0,0.0,2.0,314.34000000000003,5,5.0,0.0,1,1.0,0.0,1,1.0,2.5,0.4,62.86800000000001,0.0,1.0,0.0,1.0,62.86800000000001,0.5,2.5,0.5,0.5,62.86800000000001,0.08887779781346783,1,High
ff22e30958c13ffe219db7d711e8f564,2,332.92,166.46,2,45,9,0.0,0.0,2.0,332.92,2,1.0,1.0,2,3.5,0.5,1,1.0,1.0,0.2222222222222222,36.99111111111111,0.0,1.0,0.0,1.0,166.46,0.5,1.0,1.0,1.75,166.46,0.08823520216417835,1,High
9a736b248f67d166d2fbb006bcb877c3,2,24.729999999999997,12.364999999999998,4,435,12,0.0,0.0,0.0,0.0,75,5.0,0.0,1,1.0,0.0,3,0.56,2.0,0.16666666666666666,2.060833333333333,0.0,0.0,0.0,0.0,0.32973333333333327,1.5,37.5,0.5,0.5,6.182499999999999,0.08809229870171953,1,High
5e8f38a9a1c023f3db718edcf926a2db,5,1114.18,222.836,5,226,197,0.0,0.0,0.0,0.0,5,3.8,0.4,2,3.8,0.8,3,0.6,1.0,0.025380710659898477,5.6557360406091375,0.0,0.0,0.0,0.0,222.836,0.6,1.0,0.4,0.76,222.836,0.08797156679711249,1,High
acea6bd29b8c1e3c6a8b266a8fb4475e,4,646.99,161.7475,7,167,246,0.0,0.0,0.0,0.0,7,2.5714285714285716,0.42857142857142855,2,1.4285714285714286,0.42857142857142855,2,0.8571428571428571,1.75,0.016260162601626018,2.630040650406504,0.0,0.0,0.0,0.0,92.42714285714285,0.5,1.75,0.5,0.35714285714285715,92.42714285714285,0.08762170349926324,1,High
d132b863416f85f2abb1a988ca05dd12,3,1276.52,425.50666666666666,5,88,341,0.0,0.0,1.0,239.34,5,5.0,0.0,1,2.2,1.0,2,0.8,1.6666666666666667,0.008797653958944282,3.7434604105571845,0.0,0.18749412465139598,0.0,0.3333333333333333,255.304,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.7333333333333334,255.304,0.08757090239980592,1,High
9c3af16efacb7aa06aa3bc674556c5d6,2,443.08,221.54,2,23,53,1.0,221.54,2.0,443.08,3,1.0,1.0,2,2.3333333333333335,0.6666666666666666,1,1.0,1.0,0.03773584905660377,8.36,0.5,1.0,0.5,1.0,147.69333333333333,0.5,1.5,1.0,1.1666666666666667,221.54,0.08699152404708488,1,High
ca994abc57b0bd7981d91d0061b3d8d6,3,586.3000000000001,195.43333333333337,3,423,38,0.0,0.0,0.0,0.0,5,2.8,0.4,2,1.0,0.0,2,0.6,1.0,0.07894736842105263,15.428947368421055,0.0,0.0,0.0,0.0,117.26000000000002,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.3333333333333333,195.43333333333337,0.08690385925470157,1,High
1f98d2384ff7a372e6a2d3bb75cbcd54,2,1381.41,690.705,9,139,1,0.0,0.0,0.0,0.0,9,1.0,1.0,1,1.0,0.0,1,1.0,4.5,2.0,1381.41,0.0,0.0,0.0,0.0,153.49,0.5,4.5,0.5,0.5,153.49,0.08675490724504487,1,High
05cb25c0b98e8d6f839049d97adfecab,1,814.37,814.37,3,87,0,0.0,0.0,1.0,814.37,3,1.0,1.0,1,10.0,1.0,2,0.6666666666666666,3.0,0.0,0.0,0.0,1.0,0.0,1.0,271.45666666666665,2.0,3.0,1.0,10.0,271.45666666666665,0.08664401997862403,1,High
a5d3bfee5b23b430b95c4ae295e1028a,2,213.7,106.85,11,633,2,0.0,0.0,0.0,0.0,11,1.0,1.0,1,1.0,1.0,1,1.0,5.5,1.0,106.85,0.0,0.0,0.0,0.0,19.427272727272726,0.5,5.5,0.5,0.5,19.427272727272726,0.08595064692842558,1,High
397b44d5bb99eabf54ea9c2b41ebb905,4,1716.56,429.14,6,122,157,0.0,0.0,0.0,0.0,7,5.0,0.0,3,1.5714285714285714,0.42857142857142855,1,1.0,1.5,0.025477707006369428,10.933503184713375,0.0,0.0,0.0,0.0,245.22285714285712,0.25,1.75,0.75,0.39285714285714285,286.0933333333333,0.08593233675861867,1,High
4329ca9025968ae028dd7eb9106750fa,1,435.96,435.96,3,73,0,0.0,0.0,1.0,435.96,3,1.0,1.0,1,12.0,1.0,3,0.3333333333333333,3.0,0.0,0.0,0.0,1.0,0.0,1.0,145.32,3.0,3.0,1.0,12.0,145.32,0.08552439912944165,1,High
a3dc27d87234f862d7e61a0148c77fa9,3,628.63,209.54333333333332,11,188,48,0.0,0.0,0.0,0.0,11,5.0,0.0,1,1.0,0.0,2,0.5454545454545454,3.6666666666666665,0.0625,13.096458333333333,0.0,0.0,0.0,0.0,57.14818181818182,0.6666666666666666,3.6666666666666665,0.3333333333333333,0.3333333333333333,57.14818181818182,0.08500961325004919,1,High
0e9bafe047d5c6fe3fd8ef6bcdce9a1a,1,612.98,612.98,0,51,0,0.0,0.0,1.0,612.98,1,1.0,1.0,1,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,612.98,0.0,1.0,1.0,1.0,0.0,0.0849958196983659,1,High
54982b0c374191195d5f433c7cccae90,2,1098.34,549.17,4,72,19,0.0,0.0,1.0,675.75,4,5.0,0.0,1,9.5,1.0,1,1.0,2.0,0.10526315789473684,57.80736842105263,0.0,0.6152466449369048,0.0,0.5,274.585,0.5,2.0,0.5,4.75,274.585,0.08459819981766803,1,High
6dde57240c2e18d525327e76aa288b65,1,8.9,8.9,0,414,0,0.0,0.0,0.0,0.0,10,1.0,1.0,1,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,10.0,1.0,1.0,0.0,0.08457189222223205,1,High
906a8a4ec9f3d4c3e64fa6d1c4fe6009,2,2020.86,1010.43,7,90,15,0.0,0.0,0.0,0.0,7,2.4285714285714284,0.8571428571428571,1,1.0,0.0,2,0.8571428571428571,3.5,0.13333333333333333,134.724,0.0,0.0,0.0,0.0,288.6942857142857,1.0,3.5,0.5,0.5,288.6942857142857,0.08444663568278132,1,High
032b3a42598667caf2e099999b9dc1b9,2,495.96,247.98,3,85,1,0.0,0.0,2.0,495.96,3,5.0,0.0,1,1.0,0.0,2,0.6666666666666666,1.5,2.0,495.96,0.0,1.0,0.0,1.0,165.32,1.0,1.5,0.5,0.5,165.32,0.08377284978411281,1,High
2bda8b5ca873c93f2e13ee19397429c8,1,226.88,226.88,5,58,0,0.0,0.0,1.0,226.88,5,1.0,1.0,1,10.0,1.0,2,0.8,5.0,0.0,0.0,0.0,1.0,0.0,1.0,45.376,2.0,5.0,1.0,10.0,45.376,0.0837202314005262,1,High
50c7adf7c25188cf27f66e1cfe278fad,2,396.68,198.34,1,70,17,0.0,0.0,2.0,396.68,2,2.0,1.0,2,4.5,0.5,1,1.0,0.5,0.11764705882352941,23.334117647058825,0.0,1.0,0.0,1.0,198.34,0.5,1.0,1.0,2.25,396.68,0.08335407512600668,1,High
e8e76b99c4deb6dd66ace26de01e426b,1,30.0,30.0,0,469,0,0.0,0.0,0.0,0.0,4,1.0,1.0,2,1.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,4.0,2.0,1.0,0.0,0.08332286785956089,1,High
ed917c786a8a3e411eae87aeca27cb27,2,66.81,33.405,4,132,37,0.0,0.0,0.0,0.0,20,5.0,0.0,2,1.0,0.2,3,0.5,2.0,0.05405405405405406,1.8056756756756758,0.0,0.0,0.0,0.0,3.3405,1.5,10.0,1.0,0.5,16.7025,0.08241024419643328,1,High
d50c10b739ca1b20e38519852508ad9b,1,435.93,435.93,3,69,0,0.0,0.0,1.0,435.93,3,2.0,1.0,1,10.0,1.0,3,0.3333333333333333,3.0,0.0,0.0,0.0,1.0,0.0,1.0,145.31,3.0,3.0,1.0,10.0,145.31,0.08233763032455477,1,High
e61f0f032bc92cadf0ec55f9c1c8b5ec,2,413.76,206.88,1,58,12,0.0,0.0,2.0,413.76,2,3.0,0.0,2,4.5,0.5,1,1.0,0.5,0.16666666666666666,34.48,0.0,1.0,0.0,1.0,206.88,0.5,1.0,1.0,2.25,413.76,0.08172732144283024,1,High
d6da88f652fc0f69dea0db20393a752d,2,418.96,209.48,1,72,10,0.0,0.0,2.0,418.96,2,2.0,1.0,2,2.0,0.5,1,1.0,0.5,0.2,41.896,0.0,1.0,0.0,1.0,209.48,0.5,1.0,1.0,1.0,418.96,0.08160393997669257,1,High
08642cd329066fe11ec63293f714f2f8,2,382.92,191.46,1,28,60,1.0,191.46,2.0,382.92,2,2.0,1.0,2,1.5,0.5,1,1.0,0.5,0.03333333333333333,6.382000000000001,0.5,1.0,0.5,1.0,191.46,0.5,1.0,1.0,0.75,382.92,0.08132553462148762,1,High
3eb7932f075743f0e50b0d9966707e6f,2,139.63,69.815,0,360,12,0.0,0.0,0.0,0.0,2,4.0,0.0,2,2.0,0.5,0,0.0,0.0,0.16666666666666666,11.635833333333332,0.0,0.0,0.0,0.0,69.815,0.0,1.0,1.0,1.0,0.0,0.08086372169520917,1,High
e6925d3e39cebd0f699008b248e58361,1,674.7,674.7,0,67,0,0.0,0.0,1.0,674.7,0,0.0,0.0,1,6.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.08064568700252195,1,High
08e5b38d7948d37fbb2a59fc5e175ab1,4,1056.33,264.0825,4,161,68,0.0,0.0,0.0,0.0,4,4.0,0.0,2,2.0,0.5,1,1.0,1.0,0.058823529411764705,15.534264705882352,0.0,0.0,0.0,0.0,264.0825,0.25,1.0,0.5,0.5,264.0825,0.0804930557421879,1,High
0341bbd5c969923a0f801b9e2d10a7b8,2,1999.6799999999998,999.8399999999999,6,141,1,0.0,0.0,0.0,0.0,6,5.0,0.0,1,10.0,1.0,2,0.5,3.0,2.0,1999.6799999999998,0.0,0.0,0.0,0.0,333.28,1.0,3.0,0.5,5.0,333.28,0.08032053349420987,1,High
7305430719d715992b00be82af4a6aa8,4,426.59000000000003,106.64750000000001,4,63,400,0.0,0.0,1.0,68.35,5,5.0,0.0,2,3.0,0.6,3,0.6,1.0,0.01,1.066475,0.0,0.1602241027684662,0.0,0.25,85.31800000000001,0.75,1.25,0.5,0.75,106.64750000000001,0.0803038179343043,1,High
f31ac54af6af7097bddd1053011e7a3a,2,339.61,169.805,5,74,271,0.0,0.0,1.0,242.91,5,5.0,0.0,1,2.6,1.0,3,0.4,2.5,0.007380073800738007,1.2531734317343175,0.0,0.7152616236271017,0.0,0.5,67.922,1.5,2.5,0.5,1.3,67.922,0.08029165682459016,1,High
9cc5a07f169a1606fd347a56683e6ea6,4,419.25,104.8125,4,57,251,0.0,0.0,1.0,61.42,6,5.0,0.0,2,1.0,0.16666666666666666,2,0.8333333333333334,1.0,0.01593625498007968,1.6703187250996017,0.0,0.14649970184853905,0.0,0.25,69.875,0.5,1.5,0.5,0.25,104.8125,0.08018217042602682,1,High
8dc697d03f771cecc2534534a73eaaf9,1,217.18,217.18,6,55,0,0.0,0.0,1.0,217.18,6,1.0,1.0,1,2.0,1.0,2,0.8333333333333334,6.0,0.0,0.0,0.0,1.0,0.0,1.0,36.196666666666665,2.0,6.0,1.0,2.0,36.196666666666665,0.08002730156013738,1,High
55fbb64f60861980e74c4f136f304297,2,37.92,18.96,3,74,98,0.0,0.0,1.0,12.92,6,3.0,0.3333333333333333,2,1.0,0.5,1,1.0,1.5,0.02040816326530612,0.3869387755102041,0.0,0.3407172995780591,0.0,0.5,6.32,0.5,3.0,1.0,0.5,12.64,0.07982395849651802,1,High
025cf7c2f32536f0be1ab412bb6602d2,1,1812.71,1812.71,1,62,0,0.0,0.0,1.0,1812.71,0,0.0,0.0,2,5.5,0.5,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,5.5,1812.71,0.0796948092096792,1,High
22f6af8201369f9eb96592db3142b9c2,2,805.12,402.56,8,246,62,0.0,0.0,0.0,0.0,8,3.0,0.5,2,1.0,0.0,1,1.0,4.0,0.03225806451612903,12.985806451612904,0.0,0.0,0.0,0.0,100.64,0.5,4.0,1.0,0.5,100.64,0.07961993537995149,1,High
7e222c2054b16d50c5c2e746d14dc313,2,218.8,109.4,1,64,13,0.0,0.0,2.0,218.8,2,1.0,1.0,2,5.5,0.5,1,1.0,0.5,0.15384615384615385,16.83076923076923,0.0,1.0,0.0,1.0,109.4,0.5,1.0,1.0,2.75,218.8,0.07947421348323369,1,High
660f3640907ce2cd4742caee5ddf14b7,1,1147.97,1147.97,0,79,0,0.0,0.0,1.0,1147.97,1,2.0,1.0,1,5.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1147.97,0.0,1.0,1.0,5.0,0.0,0.07916364431196032,1,High
c1ee153508c6b785b491443a95ff364e,1,414.04,414.04,0,35,0,0.0,0.0,1.0,414.04,1,1.0,1.0,1,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,414.04,0.0,1.0,1.0,1.0,0.0,0.07895464730677648,1,High
ff36be26206fffe1eb37afd54c70e18b,3,278.28000000000003,92.76,1,56,25,0.0,0.0,3.0,278.28000000000003,3,3.0,0.0,2,1.6666666666666667,0.3333333333333333,1,1.0,0.3333333333333333,0.12,11.131200000000002,0.0,1.0,0.0,1.0,92.76,0.3333333333333333,1.0,0.6666666666666666,0.5555555555555556,278.28000000000003,0.07892433167560398,1,High
a914b2be4782207abc6758095ec9e8aa,2,281.58,140.79,7,72,83,0.0,0.0,1.0,167.2,7,5.0,0.0,1,1.0,1.0,2,0.7142857142857143,3.5,0.024096385542168676,3.3925301204819274,0.0,0.5937921727395411,0.0,0.5,40.22571428571428,1.0,3.5,0.5,0.5,40.22571428571428,0.07891546781456271,1,High
1da09dd64e235e7c2f29a4faff33535c,3,2164.4,721.4666666666667,10,280,245,0.0,0.0,0.0,0.0,10,3.4,0.4,1,1.0,0.0,1,1.0,3.3333333333333335,0.012244897959183673,8.834285714285715,0.0,0.0,0.0,0.0,216.44,0.3333333333333333,3.3333333333333335,0.3333333333333333,0.3333333333333333,216.44,0.07855673200813906,1,High
b695d6a0f8f032b0529c65cf885ca29a,1,5.94,5.94,0,159,0,0.0,0.0,0.0,0.0,8,2.0,1.0,1,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7425,0.0,8.0,1.0,1.0,0.0,0.07842636258176805,1,High
f9ae226291893fda10af7965268fb7f6,2,120.35,60.175,3,585,1,0.0,0.0,0.0,0.0,35,3.6857142857142855,0.0,2,1.1142857142857143,0.08571428571428572,1,1.0,1.5,2.0,120.35,0.0,0.0,0.0,0.0,3.4385714285714286,0.5,17.5,1.0,0.5571428571428572,40.11666666666667,0.07839678777498105,1,High
394ac4de8f3acb14253c177f0e15bc58,5,745.41,149.082,6,63,235,0.0,0.0,1.0,276.74,6,5.0,0.0,1,1.0,1.0,2,0.8,1.2,0.02127659574468085,3.1719574468085106,0.0,0.37125877034115456,0.0,0.2,124.235,0.4,1.2,0.2,0.2,124.235,0.07832231501139442,1,High
