customer_unique_id,frequency_orders,monetary_total_spend,avg_order_value,total_items_bought,recency_days,customer_tenure_days,orders_last_30d,spend_last_30d,orders_last_90d,spend_last_90d,num_reviews,avg_review_score,negative_review_ratio,num_payment_types_used,avg_installments,credit_card_ratio,num_unique_categories,favorite_category_ratio,avg_items_per_order,orders_per_tenure_day,spend_per_tenure_day,recent_30d_spend_share,recent_90d_spend_share,recent_30d_order_share,recent_90d_order_share,spend_per_review,categories_per_order,reviews_per_order,payment_types_per_order,installments_per_order,spend_per_item,anomaly_score,is_anomaly,anomaly_severity
2cf2aa79a6a7165ea380a4fcea303c0b,1,80.92,80.92,1,68,0,0.0,0.0,1.0,80.92,1,5.0,0.0,1,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,80.92,0.0,1.0,1.0,1.0,80.92,15.020053178218882,1,High
f7f16795a1871264c01bd5464a30b437,1,103.68,103.68,1,62,0,0.0,0.0,1.0,103.68,1,5.0,0.0,1,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,103.68,0.0,1.0,1.0,1.0,103.68,14.335802329528857,1,High
75fe53e03a8a9797acb680ce8710da8b,1,146.19,146.19,1,85,0,0.0,0.0,1.0,146.19,1,5.0,0.0,1,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,146.19,0.0,1.0,1.0,1.0,146.19,13.695607455204467,1,High
15a52a044cbf18c87283f8c460ad5ccf,2,68.11,34.055,2,66,2,0.0,0.0,2.0,68.11,2,5.0,0.0,1,3.0,1.0,2,0.5,1.0,1.0,34.055,0.0,1.0,0.0,1.0,34.055,1.0,1.0,0.5,1.5,34.055,13.160881637614997,1,High
4e5aba2c9b150920c8c7b5b4ee0c197d,2,249.5,124.75,2,84,0,0.0,0.0,2.0,249.5,2,5.0,0.0,1,1.5,1.0,2,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,124.75,1.0,1.0,0.5,0.75,124.75,12.70083723944033,1,High
b27098601c68e4d33aee22b74b991ebd,1,113.55,113.55,1,73,0,0.0,0.0,1.0,113.55,1,5.0,0.0,1,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,113.55,0.0,1.0,1.0,1.0,113.55,12.519644379680102,1,High
71512541e228be5d1762945862546187,1,31.25,31.25,1,88,0,0.0,0.0,1.0,31.25,1,5.0,0.0,1,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,31.25,0.0,1.0,1.0,1.0,31.25,11.569825208933898,1,High
6897ea9a949c1009af8cc38e691f260b,2,256.2,128.1,2,77,0,0.0,0.0,2.0,256.2,2,5.0,0.0,1,2.0,1.0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,128.1,0.5,1.0,0.5,1.0,128.1,11.55119863247533,1,High
bf1a42f47854cad6089f2c1eb4fc9165,1,189.45,189.45,1,85,0,0.0,0.0,1.0,189.45,1,5.0,0.0,1,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,189.45,0.0,1.0,1.0,1.0,189.45,10.95488222708729,1,High
6e3150675102c8e3a7886905248448de,1,31.22,31.22,1,78,0,0.0,0.0,1.0,31.22,1,5.0,0.0,1,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,31.22,0.0,1.0,1.0,1.0,31.22,10.614324407000845,1,High
2c0feac2de7b519f5a02fadb95b1e17f,1,31.22,31.22,1,78,0,0.0,0.0,1.0,31.22,1,5.0,0.0,1,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,31.22,0.0,1.0,1.0,1.0,31.22,10.614324407000845,1,High
f74a075d2c4f68917c7d568df06b1e90,2,354.23,177.115,2,85,2,0.0,0.0,2.0,354.23,1,5.0,0.0,1,5.5,1.0,2,0.5,1.0,1.0,177.115,0.0,1.0,0.0,1.0,354.23,1.0,0.5,0.5,2.75,177.115,10.039165642929458,1,High
74cc50f19767973ff848ee8a52ca3020,1,132.01,132.01,1,69,0,0.0,0.0,1.0,132.01,1,5.0,0.0,1,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,132.01,0.0,1.0,1.0,1.0,132.01,9.791977832009014,1,High
ab63cccdc1367499b533e102cc9631d5,2,56.46,28.23,2,101,0,0.0,0.0,0.0,0.0,2,5.0,0.0,1,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.23,0.5,1.0,0.5,0.5,28.23,9.57152091114923,1,High
f497dd3ee9e4ef33b42acd82713e4bf3,2,37.34,18.67,2,136,0,0.0,0.0,0.0,0.0,2,5.0,0.0,1,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.67,0.5,1.0,0.5,0.5,18.67,9.279222659172595,1,High
7dc34cb3fd6dbae23add67e72c735025,1,138.95,138.95,1,66,0,0.0,0.0,1.0,138.95,1,5.0,0.0,1,3.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,138.95,0.0,1.0,1.0,3.0,138.95,9.276852722902605,1,High
4473c7b8da89833fc08fcd3443faea81,2,49.68,24.84,2,246,0,0.0,0.0,0.0,0.0,2,5.0,0.0,1,1.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.84,0.5,1.0,0.5,0.5,24.84,9.265519488847247,1,High
164b46961e3ef442750fed496929369f,1,138.95,138.95,1,59,0,0.0,0.0,1.0,138.95,1,5.0,0.0,1,3.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,138.95,0.0,1.0,1.0,3.0,138.95,9.247439593690173,1,High
9889052206e07152b73c452b91d7349a,1,147.28,147.28,1,63,0,0.0,0.0,1.0,147.28,1,5.0,0.0,1,3.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,147.28,0.0,1.0,1.0,3.0,147.28,8.993725156165425,1,High
4badd97df3e4ad6d64508b5c25d4dca9,2,344.98,172.49,2,186,0,0.0,0.0,0.0,0.0,1,5.0,0.0,1,4.5,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,344.98,0.5,0.5,0.5,2.25,172.49,8.438477855755059,1,High
33295cf10f9881e53a35a742beb911ba,1,37.67,37.67,1,257,0,0.0,0.0,0.0,0.0,1,5.0,0.0,1,10.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.67,1.0,1.0,1.0,10.0,37.67,8.336208364021628,1,High
5f8ad624020f7db33a63d5a0e5d14348,2,229.07999999999998,114.53999999999999,2,78,2,0.0,0.0,2.0,229.07999999999998,2,5.0,0.0,1,7.5,1.0,1,1.0,1.0,1.0,114.53999999999999,0.0,1.0,0.0,1.0,114.53999999999999,0.5,1.0,0.5,3.75,114.53999999999999,8.326240076516692,1,High
a61a0484f0c42f81f6299b8d89123823,2,132.99,66.495,2,69,3,0.0,0.0,2.0,132.99,2,4.0,0.0,1,2.0,1.0,2,0.5,1.0,0.6666666666666666,44.330000000000005,0.0,1.0,0.0,1.0,66.495,1.0,1.0,0.5,1.0,66.495,8.277423025735253,1,High
9263a6fc47a37b8b71cecfeb1defda4a,2,387.17,193.585,2,89,0,0.0,0.0,2.0,387.17,2,5.0,0.0,1,1.0,0.0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,193.585,0.5,1.0,0.5,0.5,193.585,8.26096614012535,1,High
e90598185d2427a35e32ef241a5c04aa,1,63.89,63.89,0,48,0,0.0,0.0,1.0,63.89,1,5.0,0.0,1,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,63.89,0.0,1.0,1.0,1.0,0.0,8.257490884024431,1,High
91e59b92e87f627abdab279ea3ab0c87,2,38.78,19.39,2,201,0,0.0,0.0,0.0,0.0,2,5.0,0.0,1,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.39,0.5,1.0,0.5,0.5,19.39,8.255605587045492,1,High
96ff0ab5cbec1a9209e8ed0eb64ea544,1,41.9,41.9,1,65,0,0.0,0.0,1.0,41.9,2,5.0,0.0,1,1.0,0.0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,20.95,1.0,2.0,1.0,1.0,41.9,8.114554116270018,1,High
f54cea27c80dc09bfe07b1cf1e01b845,1,58.69,58.69,1,179,0,0.0,0.0,0.0,0.0,1,5.0,0.0,1,0.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.69,1.0,1.0,1.0,0.0,58.69,7.385051829310896,1,High
a8dd81392e5eee5d979c629a76abec2a,1,66.44,66.44,0,50,0,0.0,0.0,1.0,66.44,1,5.0,0.0,1,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,66.44,0.0,1.0,1.0,1.0,0.0,7.378782022588298,1,High
3eadc791253552b8fd96e5f63b403c8f,1,70.43,70.43,0,87,0,0.0,0.0,1.0,70.43,1,5.0,0.0,1,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,70.43,0.0,1.0,1.0,1.0,0.0,7.250332231862067,1,High
9234a74ab15e0578c3122dd752af538b,1,20.38,20.38,1,87,0,0.0,0.0,1.0,20.38,1,5.0,0.0,1,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,20.38,0.0,1.0,1.0,1.0,20.38,6.768939465307886,1,High
b60c8404de6587cab091a3fd0079f14c,2,190.62,95.31,2,246,0,0.0,0.0,0.0,0.0,1,4.0,0.0,1,2.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,190.62,0.5,0.5,0.5,1.0,95.31,6.677454500880179,1,High
2fc09b16746a702ba0aab85c6a9a7438,1,20.38,20.38,1,56,0,0.0,0.0,1.0,20.38,1,5.0,0.0,1,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,20.38,0.0,1.0,1.0,1.0,20.38,6.641601723559504,1,High
bc0bfb0a5e9ada729f6190fcaf9f6b51,1,25.78,25.78,1,76,0,0.0,0.0,1.0,25.78,1,5.0,0.0,1,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,25.78,0.0,1.0,1.0,1.0,25.78,6.5689181612131105,1,High
5d77cf4bfc8132075fc589f355875baa,2,185.42,92.71,2,256,0,0.0,0.0,0.0,0.0,1,4.0,0.0,1,2.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,185.42,0.5,0.5,0.5,1.0,92.71,6.560443520202297,1,High
2d7219eeb76e3ac39948aa84f4b0828d,1,51.2,51.2,1,65,0,0.0,0.0,1.0,51.2,1,5.0,0.0,1,5.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,51.2,0.0,1.0,1.0,5.0,51.2,6.542770573582809,1,High
f67d554917153d83d441ec2cadcc66ab,1,102.53,102.53,1,81,0,0.0,0.0,1.0,102.53,1,4.0,0.0,1,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,102.53,0.0,1.0,1.0,1.0,102.53,6.249280871400077,1,High
ee5404be56619d4488a3212b84bb66d0,1,30.42,30.42,1,83,0,0.0,0.0,1.0,30.42,1,4.0,0.0,1,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,30.42,0.0,1.0,1.0,1.0,30.42,6.18047829063822,1,High
c1a57f5222ef4a8987b8477784809637,2,141.29,70.645,2,401,0,0.0,0.0,0.0,0.0,2,1.0,1.0,1,1.0,0.0,2,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.645,1.0,1.0,0.5,0.5,70.645,6.029700680566931,1,High
fad2bf8fa1bdfc125781eb6c62b5ad81,2,86.36,43.18,2,191,0,0.0,0.0,0.0,0.0,2,1.0,1.0,1,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.18,0.5,1.0,0.5,0.5,43.18,5.91203086395143,1,High
50915df398391da01c01bd5cf272f61b,2,64.84,32.42,2,174,0,0.0,0.0,0.0,0.0,2,1.0,1.0,1,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.42,0.5,1.0,0.5,0.5,32.42,5.848739851127955,1,High
698e1cf81d01a3d389d96145f7fa6df8,1,2262.8,2262.8,20,421,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4.0,1.0,1,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,113.14000000000001,5.7739502663905045,1,High
709c4c5ec8924ff8c85de5801b65458b,1,26.28,26.28,1,62,0,0.0,0.0,1.0,26.28,2,5.0,0.0,1,1.5,1.0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,13.14,1.0,2.0,1.0,1.5,26.28,5.6486922455786335,1,High
b20c6505279f1beb9c862000c094ebc7,2,49.54,24.77,2,168,0,0.0,0.0,0.0,0.0,2,4.0,0.0,1,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.77,0.5,1.0,0.5,0.5,24.77,5.4731698494428604,1,High
eb72092064afe2ddc05010efd235f84c,1,39.75,39.75,1,82,0,0.0,0.0,1.0,39.75,1,5.0,0.0,1,3.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,39.75,0.0,1.0,1.0,3.0,39.75,5.466735101477631,1,High
b326e628704a6e2662dc4471885fe112,1,194.33,194.33,1,81,0,0.0,0.0,1.0,194.33,1,5.0,0.0,1,18.0,1.0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,194.33,1.0,1.0,1.0,18.0,194.33,5.446684746152225,1,High
4ecdb958c2b1b099ed5e56d9ca156773,1,292.63,292.63,1,59,0,0.0,0.0,1.0,292.63,1,5.0,0.0,1,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,292.63,0.0,1.0,1.0,1.0,292.63,5.40033387719618,1,High
753891c0cbdd8778fb704e13fac815e8,1,14.76,14.76,1,85,0,0.0,0.0,1.0,14.76,2,5.0,0.0,1,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.38,1.0,2.0,1.0,1.0,14.76,5.361243129179645,1,High
9a736b248f67d166d2fbb006bcb877c3,2,24.729999999999997,12.364999999999998,4,435,12,0.0,0.0,0.0,0.0,75,5.0,0.0,1,1.0,0.0,3,0.56,2.0,0.16666666666666666,2.060833333333333,0.0,0.0,0.0,0.0,0.32973333333333327,1.5,37.5,0.5,0.5,6.182499999999999,5.347988134551988,1,High
7e7e3859a4b57e96aa902c1dfc7d0b1a,1,33.15,33.15,1,74,0,0.0,0.0,1.0,33.15,2,5.0,0.0,1,1.0,0.0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,16.575,1.0,2.0,1.0,1.0,33.15,5.301606631697153,1,High
9afb61455d41afffa3ea550d1cfd832c,2,65.54,32.77,2,525,0,0.0,0.0,0.0,0.0,2,5.0,0.0,1,1.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.77,0.5,1.0,0.5,0.5,32.77,5.299125403886434,1,High
09d7c538023c2c4fb0553c831c12f084,2,846.12,423.06,2,513,0,0.0,0.0,0.0,0.0,2,5.0,0.0,1,15.0,1.0,2,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,423.06,1.0,1.0,0.5,7.5,423.06,5.14375412667415,1,High
2516f43838c4892e066fec28143efa64,2,815.4300000000001,407.71500000000003,2,249,0,0.0,0.0,0.0,0.0,2,5.0,0.0,1,1.0,0.0,2,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,407.71500000000003,1.0,1.0,0.5,0.5,407.71500000000003,5.13105199944545,1,High
24a0683609e642fe0d86e5e2c97712f5,1,117.2,117.2,1,69,0,0.0,0.0,1.0,117.2,1,4.0,0.0,1,2.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,117.2,0.0,1.0,1.0,2.0,117.2,5.041107752263483,1,High
12123c52e19030dcc1a29f2bc5fa5117,1,138.95,138.95,1,72,0,0.0,0.0,1.0,138.95,1,4.0,0.0,1,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,138.95,0.0,1.0,1.0,1.0,138.95,4.943525277148128,1,High
7f48c2671dde965a4017d66d1f8ef9b2,1,149.5,149.5,1,59,0,0.0,0.0,1.0,149.5,1,4.0,0.0,1,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,149.5,0.0,1.0,1.0,1.0,149.5,4.927060239251911,1,High
4ced1b9f8668a9792e5484da6d97b229,2,59.4,29.7,2,365,0,0.0,0.0,0.0,0.0,2,5.0,0.0,1,1.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,0.5,1.0,0.5,0.5,29.7,4.912492641791064,1,High
4754e3b66497719a91b36268ed9c5718,2,881.11,440.555,2,314,0,0.0,0.0,0.0,0.0,2,5.0,0.0,1,1.0,0.0,2,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,440.555,1.0,1.0,0.5,0.5,440.555,4.832400558495107,1,High
68eda43465aed52e460e912f9bb53707,1,100.63,100.63,1,69,0,0.0,0.0,1.0,100.63,1,4.0,0.0,1,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.63,0.0,1.0,1.0,1.0,100.63,4.774914198003694,1,High
65571628698194dbda526c22f5ed2317,2,418.94,209.47,2,91,0,0.0,0.0,0.0,0.0,2,1.0,1.0,1,1.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,209.47,0.5,1.0,0.5,0.5,209.47,4.762637323926941,1,High
3fb3e3b56833cd350b0a57f14c89418e,1,40.83,40.83,1,85,0,0.0,0.0,1.0,40.83,1,4.0,0.0,1,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,40.83,0.0,1.0,1.0,1.0,40.83,4.690172641193039,1,High
2755ca9b549d1b3881fdbd96007ba468,1,244.29,244.29,1,61,0,0.0,0.0,1.0,244.29,1,5.0,0.0,1,3.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,244.29,0.0,1.0,1.0,3.0,244.29,4.689721100063483,1,High
968fac81e2c44fb6c1e3ac2a45e6a102,1,0.0,0.0,0,45,0,0.0,0.0,1.0,0.0,1,3.0,0.0,1,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.686712894442965,1,High
9b475216704f39cb18ce448648b995e1,2,223.3,111.65,2,69,0,0.0,0.0,2.0,223.3,2,4.0,0.0,1,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,111.65,0.5,1.0,0.5,0.5,111.65,4.592275848831565,1,High
7462a753a77ed093330660f7003064c7,2,145.72,72.86,4,66,1,0.0,0.0,2.0,145.72,4,5.0,0.0,1,1.0,1.0,1,1.0,2.0,2.0,145.72,0.0,1.0,0.0,1.0,36.43,0.5,2.0,0.5,0.5,36.43,4.587579523438374,1,High
e06eade4310d13d03696a15dffec0361,1,162.98,162.98,2,173,0,0.0,0.0,0.0,0.0,2,5.0,0.0,1,1.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,81.49,0.0,2.0,1.0,1.0,81.49,4.535782655167091,1,High
97c0d90b4d37062c75b5f836ce3ab957,2,604.06,302.03,2,405,0,0.0,0.0,0.0,0.0,1,5.0,0.0,1,10.0,1.0,2,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,604.06,1.0,0.5,0.5,5.0,302.03,4.466276193653921,1,High
0810492c615d973d804931e404adade7,1,20.38,20.38,1,84,0,0.0,0.0,1.0,20.38,1,5.0,0.0,1,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,20.38,0.0,1.0,1.0,1.0,20.38,4.440072818845408,1,High
5fbd187e2b87c72593ed5c8a498a928a,1,256.87,256.87,1,80,0,0.0,0.0,1.0,256.87,1,5.0,0.0,1,15.0,1.0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,256.87,1.0,1.0,1.0,15.0,256.87,4.3695340255320785,1,High
ccac5680eab564a88f301f59030b448b,2,187.64,93.82,2,518,0,0.0,0.0,0.0,0.0,2,1.0,1.0,1,1.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.82,0.5,1.0,0.5,0.5,93.82,4.34998964213275,1,High
c852c37a0dd33cc595d331ddd6ce95ac,1,50.87,50.87,1,416,0,0.0,0.0,0.0,0.0,2,5.0,0.0,2,1.0,0.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.435,0.0,2.0,2.0,1.0,50.87,4.340328299428121,1,High
01f9585695ca0cb669ddbae22f6ede43,1,251.33,251.33,1,78,0,0.0,0.0,1.0,251.33,1,5.0,0.0,1,3.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,251.33,0.0,1.0,1.0,3.0,251.33,4.321284291567491,1,High
9858c785781f08bd45191d685e5034f3,1,211.88,211.88,1,52,0,0.0,0.0,1.0,211.88,1,5.0,0.0,1,15.0,1.0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,211.88,1.0,1.0,1.0,15.0,211.88,4.307021396208753,1,High
511152350c802fe363fd2417b1a09357,2,98.47999999999999,49.239999999999995,2,267,0,0.0,0.0,0.0,0.0,2,3.0,0.5,1,1.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.239999999999995,0.5,1.0,0.5,0.5,49.239999999999995,4.297754327095957,1,High
4fe67915d44791a5deab2957c2641048,2,40.47,20.235,2,593,0,0.0,0.0,0.0,0.0,2,3.5,0.0,1,1.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.235,0.5,1.0,0.5,0.5,20.235,4.240350446216904,1,High
a28fdce9208b7abf9c3e1bef3602a6b4,1,68.92,68.92,1,84,0,0.0,0.0,1.0,68.92,1,5.0,0.0,1,6.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,68.92,0.0,1.0,1.0,6.0,68.92,4.237688747852876,1,High
3c7c7e752e4f4f2d4ab5c5c195ff2461,1,91.13,91.13,1,252,0,0.0,0.0,0.0,0.0,2,5.0,0.0,2,1.0,0.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.565,0.0,2.0,2.0,1.0,91.13,4.193808998850784,1,High
a8060584a077038962852f3184a4571e,2,488.76,244.38,2,76,2,0.0,0.0,2.0,488.76,2,5.0,0.0,1,3.5,1.0,2,0.5,1.0,1.0,244.38,0.0,1.0,0.0,1.0,244.38,1.0,1.0,0.5,1.75,244.38,4.1787466628303545,1,High
